"Ligand"	"MolecularRefractivity(Fast Descriptors)"	"MolecularFlexibility(Fast Descriptors)"	"MolecularArea(vdWarea)(Spatial Descriptors)"	"MolecularVolume(vdWvolume)(SpatialDescriptors)"	"MolecularDensity(SpatialDescriptors)"	"PrincipalMomentsOfInertia(magnitude)(SpatialDescriptors)"	"PrincipalMomentOfInertiaX(SpatialDescriptors)"	"PrincipalMomentOfInertiaY(SpatialDescriptors)"	"PrincipalMomentOfInertiaZ(SpatialDescriptors)"	"RadiusOfGyration(SpatialDescriptors)"	"EllipsoidalVolume(SpatialDescriptors)"	"DipoleMoment(magnitude)(Spatial Descriptors)"	"DipoleMomentX(SpatialDescriptors)"	"DipoleMomentY(SpatialDescriptors)"	"DipoleMomentZ(SpatialDescriptors)"	"SASA(JursDescriptors)"	"PPSA1(JursDescriptors)"	"PNSA1(JursDescriptors)"	"DPSA1(JursDescriptors)"	"PPSA2(JursDescriptors)"	"PNSA2(JursDescriptors)"	"DPSA2(JursDescriptors)"	"PPSA3(JursDescriptors)"	"PNSA3(JursDescriptors)"	"DPSA3 (Jurs Descriptors)"	"FPSA1(JursDescriptors)"	"FPSA2(JursDescriptors)"	"FPSA3(JursDescriptors)"	"FNSA1(JursDescriptors)"	"FNSA2(JursDescriptors)"	"FNSA3(JursDescriptors)"	"WPSA1(JursDescriptors)"	"WPSA2(JursDescriptors)"	"WPSA3(JursDescriptors)"	"WNSA1(JursDescriptors)"	"WNSA2(JursDescriptors)"	"WNSA3(JursDescriptors)"	"RPCG(JursDescriptors)"	"RNCG(JursDescriptors)"	"RPCS(JursDescriptors)"	"RNCS(JursDescriptors)"	"TPSA(JursDescriptors)"	"TASA(JursDescriptors)"	"RPSA(JursDescriptors)"	"RASA(JursDescriptors)"
"smallMol_497"	"101.04039"	"3.989976"	"388.29554116"	"328.56282106"	"1.26721273"	"8454.053"	"2573.109"	"4518.365"	"6665.921"	"4.2356942"	"798.0677917"	"3.1283931"	"-1.25416686"	"2.86138956"	"-0.16235334"	"605.39061"	"349.79253"	"255.59808"	"94.19445"	"960.44945"	"-701.813454"	"1662.263"	"29.71089"	"-56.620604"	"86.331494"	"0.577796"	"1.586495"	"0.049077"	"0.422204"	"-1.159274"	"-0.093527"	"211.761113"	"581.447079"	"17.986694"	"154.736678"	"-424.871275"	"-34.277582"	"0.107632"	"0.128716"	"0.44193"	"0.028153"	"251.020392"	"354.370218"	"0.414642"	"0.585358"
"smallMol_498"	"109.529839"	"6.533993"	"443.39628401"	"362.64796187"	"1.06848523"	"17217.32"	"981.29201334"	"11937.89"	"12367.7"	"5.69892806"	"2957.345"	"3.74577655"	"-3.56498417"	"0.91774455"	"0.69244119"	"687.100105"	"556.073253"	"131.026852"	"425.046401"	"1476.902"	"-348.000662"	"1824.903"	"32.357547"	"-25.612511"	"57.970058"	"0.809305"	"2.149472"	"0.047093"	"0.190695"	"-0.506477"	"-0.037276"	"382.077991"	"1014.78"	"22.232874"	"90.028564"	"-239.111292"	"-17.598359"	"0.124815"	"0.139744"	"0.99482"	"0.458468"	"100.59455"	"586.505555"	"0.146405"	"0.853595"
"smallMol_499"	"40.2491"	"5.217154"	"212.54650932"	"157.71703307"	"0.91438441"	"1215.115"	"260.97963211"	"751.98871957"	"918.09993587"	"3.04911951"	"257.56514501"	"1.36362915"	"0.28256641"	"-0.69787472"	"1.13693077"	"370.417521"	"300.280914"	"70.136607"	"230.144307"	"276.92086"	"-64.680358"	"341.601218"	"12.749368"	"-15.959115"	"28.708483"	"0.810655"	"0.747591"	"0.034419"	"0.189345"	"-0.174615"	"-0.043084"	"111.229312"	"102.576339"	"4.722589"	"25.979828"	"-23.958738"	"-5.911536"	"0.283298"	"0.35952"	"0.068424"	"6.933807"	"76.638965"	"293.778556"	"0.206899"	"0.793101"
"smallMol_500"	"126.227242"	"7.832623"	"483.51856299"	"408.68870872"	"1.0656717"	"9456.62"	"2283.735"	"5781.525"	"7126.443"	"4.71307729"	"1166.62"	"4.64114485"	"0.28798222"	"-2.94664083"	"3.57415718"	"680.730144"	"483.192657"	"197.537487"	"285.65517"	"1168.704"	"-477.786298"	"1646.49"	"23.865154"	"-24.409197"	"48.274351"	"0.709815"	"1.716839"	"0.035058"	"0.290185"	"-0.701873"	"-0.035857"	"328.923807"	"795.572091"	"16.24573"	"134.469722"	"-325.243536"	"-16.616076"	"0.11634"	"0.136482"	0	"0.467953"	"65.454319"	"615.275825"	"0.096153"	"0.903847"
"smallMol_501"	"330.89035"	"31.396782"	"1455.668"	"1211.242"	"1.00281024"	"69287.05"	"20998.7"	"38269.39"	"53807.1"	"7.28847658"	"5578.742"	"2.33458983"	"-1.25719111"	"-1.5232895"	"-1.24473664"	"1500.364"	"1240.481"	"259.883685"	"980.59693"	"10595.73"	"-2219.832"	"12815.57"	"41.348902"	"-51.192783"	"92.541685"	"0.826786"	"7.062108"	"0.027559"	"0.173214"	"-1.479529"	"-0.03412"	"1861.173"	"15897.46"	"62.038417"	"389.920203"	"-3330.556"	"-76.807825"	"0.029351"	"0.040132"	"0.077978"	0	"173.900355"	"1326.464"	"0.115905"	"0.884095"
"smallMol_502"	"345.745941"	"23.091986"	"1386.104"	"1202.38"	"1.20533533"	"83862.78"	"25980.38"	"47423.2"	"64101.68"	"7.28446735"	"8180.699"	"6.67470549"	"5.83892337"	"-1.90087373"	"2.61636127"	"1478.782"	"901.053354"	"577.72891"	"323.324444"	"10682.45"	"-6849.272"	"17531.72"	"83.662035"	"-138.51766"	"222.179696"	"0.609321"	"7.223814"	"0.056575"	"0.390679"	"-4.631698"	"-0.09367"	"1332.462"	"15797.02"	"123.717934"	"854.335266"	"-10128.58"	"-204.837459"	"0.024091"	"0.033198"	"0.011637"	"0.234767"	"559.955622"	"918.826642"	"0.37866"	"0.62134"
"smallMol_503"	"156.190704"	"8.067119"	"655.63595316"	"569.40544011"	"0.97968855"	"20319.64"	"2920.504"	"13351.22"	"15036.74"	"5.57992543"	"2710.415"	"27.39813974"	"26.97898632"	"4.24158834"	"2.19118397"	"836.974697"	"745.340076"	"91.634621"	"653.705455"	"2383.418"	"-201.390766"	"2584.809"	"26.298626"	"-18.319946"	"44.618572"	"0.890517"	"2.847659"	"0.031421"	"0.109483"	"-0.240618"	"-0.021888"	"623.830784"	"1994.861"	"22.011284"	"76.695859"	"-168.558975"	"-15.333331"	"0.080693"	"0.141608"	"0.077958"	0	"65.791317"	"771.18338"	"0.078606"	"0.921394"
"smallMol_504"	"83.023376"	"5.190709"	"351.78502481"	"287.89454837"	"0.96357502"	"3696.436"	"1201.778"	"2131.218"	"2770.79"	"3.67230585"	"570.17689082"	"1.18555046"	"-1.08296003"	"-0.26453438"	"-0.40342164"	"527.310402"	"462.413612"	"64.89679"	"397.516822"	"689.674217"	"-96.79133"	"786.465547"	"21.916682"	"-10.397387"	"32.31407"	"0.876929"	"1.307909"	"0.041563"	"0.123071"	"-0.183557"	"-0.019718"	"243.835508"	"363.672389"	"11.556895"	"34.220753"	"-51.039075"	"-5.48265"	"0.141401"	"0.260964"	"2.258231"	"1.565833"	"41.256879"	"486.053524"	"0.07824"	"0.92176"
"smallMol_505"	"132.64711"	"10.490725"	"562.60860921"	"456.81883004"	"0.99516692"	"10481.27"	"2703.625"	"6417.356"	"7833.579"	"4.65544902"	"1610.851"	"2.01274469"	"-0.22091786"	"-0.92494399"	"1.77392646"	"715.577372"	"576.786702"	"138.79067"	"437.996031"	"1396.376"	"-336.006339"	"1732.382"	"26.18126"	"-23.886864"	"50.068124"	"0.806044"	"1.951398"	"0.036588"	"0.193956"	"-0.46956"	"-0.033381"	"412.735512"	"999.215092"	"18.734717"	"99.315463"	"-240.438533"	"-17.092899"	"0.043367"	"0.14318"	"0.115217"	"0.981837"	"39.50945"	"676.067922"	"0.055213"	"0.944787"
"smallMol_506"	"144.006851"	"10.013912"	"548.95252765"	"451.0293058"	"1.14202334"	"23660.25"	"4623.335"	"16233.72"	"16580.06"	"6.26070636"	"3402.277"	"2.67990849"	"-1.8297182"	"-1.86101341"	"0.6088267"	"865.446201"	"519.388413"	"346.057788"	"173.330625"	"1245.747"	"-830.015971"	"2075.763"	"32.93205"	"-47.520385"	"80.452435"	"0.600139"	"1.439428"	"0.038052"	"0.399861"	"-0.959061"	"-0.054909"	"449.502729"	"1078.127"	"28.500918"	"299.494398"	"-718.334169"	"-41.126336"	"0.107968"	"0.145427"	"0.521542"	"0.159038"	"142.052777"	"723.393424"	"0.164138"	"0.835862"
"smallMol_507"	"65.20153"	"4.941597"	"287.45040384"	"230.45497922"	"1.02969784"	"3423.148"	"644.88592494"	"2124.843"	"2605.208"	"3.79545691"	"1154.184"	"1.64230854"	"1.51294082"	"-0.45193702"	"-0.45159752"	"485.660077"	"394.544496"	"91.115581"	"303.428915"	"626.303208"	"-144.637693"	"770.940901"	"22.224361"	"-13.579384"	"35.803745"	"0.812388"	"1.289592"	"0.045761"	"0.187612"	"-0.297817"	"-0.027961"	"191.61451"	"304.170464"	"10.793485"	"44.2512"	"-70.244753"	"-6.594965"	"0.077108"	"0.23508"	"1.965073"	"2.77067"	"31.700134"	"453.959943"	"0.065272"	"0.934728"
"smallMol_508"	"221.430283"	"9.727474"	"824.83478372"	"741.93827063"	"1.093068"	"27123.77"	"6881.938"	"17916.49"	"19166.04"	"5.53576557"	"3505.02"	"1.40195834"	"0.54971825"	"1.26733328"	"-0.23908866"	"1027.507"	"862.57353"	"164.933429"	"697.6401"	"4245.404"	"-811.767284"	"5057.172"	"41.649184"	"-32.693791"	"74.342975"	"0.839482"	"4.131753"	"0.040534"	"0.160518"	"-0.790036"	"-0.031819"	"886.300305"	"4362.183"	"42.794826"	"169.470247"	"-834.096533"	"-33.593098"	"0.060497"	"0.07895"	0	"1.67491"	"115.026977"	"912.479982"	"0.111948"	"0.888052"
"smallMol_509"	"220.908585"	"9.95606"	"837.88510421"	"748.13594726"	"1.10270331"	29427	"6128.434"	"19804.5"	"20884.74"	"5.64529041"	"2369.221"	"5.03447713"	"3.90700146"	"-2.26213982"	"-2.22800875"	"1001.411"	"804.798249"	"196.612924"	"608.185325"	"4136.164"	"-1010.469"	"5146.633"	"44.458888"	"-42.073852"	"86.53274"	"0.803664"	"4.130336"	"0.044396"	"0.196336"	"-1.009045"	"-0.042015"	"805.933959"	"4142.001"	"44.521627"	"196.890379"	"-1011.895"	"-42.133225"	"0.057939"	"0.075607"	"0.013994"	"1.117938"	"174.290223"	"827.120951"	"0.174045"	"0.825955"
"smallMol_510"	"209.331894"	"8.364304"	"776.11890059"	"695.05168577"	"1.0847265"	"20815.16"	"7089.803"	"12442.93"	"15105.59"	"5.15065648"	"2616.356"	"3.78371745"	"-0.46545345"	"1.42547235"	"-3.47388822"	"927.211791"	"756.468629"	"170.743163"	"585.725466"	"3626.971"	"-818.646614"	"4445.618"	"42.700732"	"-34.959018"	"77.659749"	"0.815853"	"3.911696"	"0.046053"	"0.184147"	"-0.882912"	"-0.037703"	"701.406632"	"3362.97"	"39.592622"	"158.315074"	"-759.058794"	"-32.414413"	"0.057852"	"0.081029"	0	"0.850832"	"132.139936"	"795.071855"	"0.142513"	"0.857487"
"smallMol_511"	"215.998428"	"9.133097"	"791.92675006"	"712.17113585"	"1.09376377"	"20986.15"	"6486.363"	"13252.31"	"14923.86"	"5.071029"	"3123.239"	"1.89649918"	"1.12381593"	"1.30715927"	"0.79062099"	"938.305208"	"790.37353"	"147.931678"	"642.441851"	"3644.545"	"-682.137323"	"4326.682"	"38.924971"	"-23.890835"	"62.815806"	"0.842342"	"3.884178"	"0.041484"	"0.157658"	"-0.726989"	"-0.025462"	"741.611599"	"3419.695"	"36.523503"	"138.805064"	"-640.053003"	"-22.416895"	"0.064572"	"0.081402"	0	"1.116411"	"79.208047"	"859.097161"	"0.084416"	"0.915584"
"smallMol_512"	"84.595016"	"4.49194"	"339.79451043"	"285.511492"	"1.22347437"	"5364.335"	"1334.262"	"3432.553"	"3900.438"	"3.57237661"	"727.69849781"	"3.6501218"	"-0.07570955"	"1.08398817"	"3.48462722"	"522.591631"	"330.884119"	"191.707512"	"139.176607"	"741.601483"	"-429.668813"	"1171.27"	"27.390078"	"-39.111392"	"66.50147"	"0.63316"	"1.419084"	"0.052412"	"0.36684"	"-0.822188"	"-0.074841"	"172.917271"	"387.554729"	"14.313826"	"100.184741"	"-224.541326"	"-20.439286"	"0.094363"	"0.170625"	"0.849702"	"1.31629"	"174.883427"	"347.708204"	"0.334646"	"0.665354"
"smallMol_513"	"86.573288"	"4.189442"	"328.15867136"	"277.46427122"	"1.11125296"	"4624.404"	"1193.329"	"2916.463"	"3384.571"	"3.85960795"	"848.2597762"	"1.9623063"	"-1.87325085"	"-0.2556103"	"0.52558597"	"526.708482"	"313.68499"	"213.023492"	"100.661498"	"546.88845"	"-371.392004"	"918.280454"	"19.040978"	"-35.777089"	"54.818067"	"0.595557"	"1.038313"	"0.036151"	"0.404443"	"-0.705119"	"-0.067926"	"165.220545"	"288.050785"	"10.029045"	"112.20128"	"-195.615319"	"-18.844096"	"0.170331"	"0.206306"	"0.699371"	"3.404149"	"111.339199"	"415.369283"	"0.211387"	"0.788613"
"smallMol_514"	"87.840378"	"7.928888"	"397.27508042"	"315.75594262"	"1.07485544"	"18681.24"	"402.9900778"	"13062.4"	"13349.15"	"6.25594563"	"3274.992"	"3.78074812"	"-0.51234328"	"-3.5653187"	"-1.14894006"	"655.865001"	"488.200116"	"167.664885"	"320.535231"	"1370.293"	"-470.606192"	"1840.899"	"38.252577"	"-41.798955"	"80.051531"	"0.744361"	"2.089291"	"0.058324"	"0.255639"	"-0.717535"	"-0.063731"	"320.19337"	"898.727043"	"25.088526"	"109.96553"	"-308.65413"	"-27.414471"	"0.112966"	"0.138729"	"0.845809"	"2.883676"	"171.45843"	"484.406571"	"0.261423"	"0.738577"
"smallMol_515"	"52.5149"	"2.697958"	"234.30744423"	"184.96381818"	"1.14195845"	"2639.532"	"297.54456918"	"1791.542"	"1915.456"	"3.44347006"	"504.21482717"	"4.05245011"	"2.95970025"	"-1.57747594"	"2.27466392"	"410.625113"	"297.501478"	"113.123635"	"184.377842"	"550.748271"	"-209.419642"	"760.167913"	"28.709421"	"-28.219712"	"56.929133"	"0.724509"	"1.341244"	"0.069916"	"0.275491"	"-0.510002"	"-0.068724"	"122.161578"	"226.151071"	"11.788809"	"46.451405"	"-85.992964"	"-11.587722"	"0.189658"	"0.212664"	"1.420027"	"4.739511"	"116.255747"	"294.369365"	"0.283119"	"0.716881"
"smallMol_516"	"87.443695"	"3.771235"	"330.4313803"	"273.5288609"	"1.11630266"	"5171.991"	"1107.962"	"3209.061"	"3901.774"	"3.99075067"	"810.5929281"	"4.3545749"	"-4.11833437"	"0.8084951"	"1.1610255"	"543.502817"	"385.369768"	"158.133049"	"227.236718"	"634.219705"	"-260.246185"	"894.46589"	"22.565641"	"-24.849272"	"47.414912"	"0.709048"	"1.166912"	"0.041519"	"0.290952"	"-0.478831"	"-0.045721"	"209.449554"	"344.700196"	"12.264489"	"85.945758"	"-141.444535"	"-13.505649"	"0.1357"	"0.19015"	"0.557176"	0	"44.362644"	"499.140173"	"0.081624"	"0.918376"
"smallMol_517"	"76.06794"	"6.596927"	"356.42827386"	"283.20755142"	"1.1733903"	"4772.471"	"1749.542"	"2537.232"	"3643.903"	"3.6739832"	"729.07447183"	"2.06070112"	"1.26633767"	"-1.57129802"	"0.41701386"	"540.356685"	"358.263289"	"182.093397"	"176.169892"	"1333.127"	"-677.584533"	"2010.712"	"42.936632"	"-57.191061"	"100.127693"	"0.663013"	"2.467124"	"0.07946"	"0.336987"	"-1.253958"	"-0.105839"	"193.589963"	"720.364147"	"23.201096"	"98.395384"	"-366.137332"	"-30.903572"	"0.084158"	"0.105775"	"0.772402"	"3.286669"	"258.057787"	"282.298898"	"0.477569"	"0.522431"
"smallMol_518"	"62.200703"	"3.700239"	"274.43532597"	"223.58547483"	"1.19526993"	"3838.548"	"536.11449817"	"2540.033"	"2827.59"	"3.46574418"	"509.29622877"	"21.59383101"	"-1.73318607"	"-21.52413789"	"0.03304235"	"461.647753"	"333.272112"	"128.375641"	"204.896471"	"966.415672"	"-243.885436"	"1210.301"	"38.312934"	"-32.136684"	"70.449617"	"0.721919"	"2.093405"	"0.082992"	"0.278081"	"-0.528293"	"-0.069613"	"153.854322"	"446.143623"	"17.68708"	"59.264326"	"-112.589163"	"-14.835828"	"0.24741"	"0.207183"	"3.733799"	"5.860513"	"134.878815"	"326.768937"	"0.292168"	"0.707832"
"smallMol_519"	"117.056374"	"4.703603"	"414.79373818"	"350.50553212"	"1.17812404"	"16331.67"	"1024.013"	"11336.86"	"11711.13"	"5.24408067"	"2876.7"	"2.0543986"	"1.95085623"	"0.62736822"	"0.14533651"	"653.495968"	"451.929967"	"201.566001"	"250.363966"	"847.147084"	"-377.837424"	"1224.985"	"25.688307"	"-27.115615"	"52.803922"	"0.691557"	"1.296331"	"0.039309"	"0.308443"	"-0.578179"	"-0.041493"	"295.334411"	"553.607204"	"16.787205"	"131.722569"	"-246.915233"	"-17.719945"	"0.121828"	"0.188317"	"1.000435"	"0.082377"	"68.198609"	"585.297359"	"0.10436"	"0.89564"
"smallMol_520"	"49.798302"	"3.423518"	"257.76181641"	"198.46591074"	"1.37096591"	"2403.886"	"656.62053024"	"1498.708"	"1761.076"	"2.97040221"	"243.67648275"	"1.22736599"	"-1.17377449"	"0.33099142"	"0.13829462"	"398.816904"	"222.115393"	"176.701511"	"45.413881"	"895.624881"	"-712.504315"	"1608.129"	"25.567951"	"-81.420812"	"106.988763"	"0.556936"	"2.245704"	"0.064109"	"0.443064"	"-1.786545"	"-0.204156"	"88.583373"	"357.190342"	"10.196931"	"70.47155"	"-284.158765"	"-32.471996"	"0.300735"	"0.132926"	0	"3.019414"	"187.405068"	"211.411836"	"0.469903"	"0.530097"
"smallMol_521"	"81.578789"	"3.943776"	"343.00251771"	"274.22605978"	"1.04790549"	"6122.697"	"1237.225"	"3719.331"	"4703.539"	"4.29212123"	"915.56326558"	"3.01882421"	"2.14442087"	"1.58921696"	"1.41037164"	"556.113069"	"412.445836"	"143.667233"	"268.778603"	"737.583524"	"-256.922507"	"994.506032"	"28.000733"	"-26.977962"	"54.978696"	"0.741658"	"1.326319"	"0.050351"	"0.258342"	"-0.461997"	"-0.048512"	"229.366519"	"410.179837"	"15.571574"	"79.895226"	"-142.877964"	"-15.002797"	"0.200896"	"0.201808"	"1.84382"	"1.853838"	"101.883199"	"454.22987"	"0.183206"	"0.816794"
"smallMol_522"	"91.749405"	"3.904235"	"357.15486187"	"295.62225578"	"1.03983035"	"5224.221"	"1446.946"	"2951.1"	"4060.768"	"4.33774682"	"973.49493739"	"3.36135565"	"0.98679622"	"2.52905018"	"1.98213274"	"585.023919"	"454.240677"	"130.783242"	"323.457435"	"732.352711"	"-210.856224"	"943.208935"	"21.155422"	"-14.11609"	"35.271513"	"0.776448"	"1.251834"	"0.036162"	"0.223552"	"-0.360423"	"-0.024129"	"265.741661"	"428.443853"	"12.376428"	"76.511325"	"-123.355934"	"-8.258251"	"0.141151"	"0.216151"	"0.409099"	"0.189105"	"41.418545"	"543.605374"	"0.070798"	"0.929202"
"smallMol_523"	"95.387672"	"4.728507"	"381.33979611"	"317.75957072"	"1.22361379"	"6267.096"	"1694.113"	"3883.136"	"4618.195"	"3.82447532"	"854.90843631"	"2.22455821"	"-0.76699041"	"0.62149418"	"1.99352199"	"561.335473"	"371.739496"	"189.595977"	"182.143519"	"943.394211"	"-481.153126"	"1424.547"	"25.751955"	"-33.449044"	"59.200999"	"0.662241"	"1.680625"	"0.045876"	"0.337759"	"-0.857158"	"-0.059588"	"208.670566"	"529.560636"	"14.455486"	"106.426948"	"-270.088317"	"-18.776135"	"0.143411"	"0.124461"	"0.727388"	"0.217775"	"121.821486"	"439.513987"	"0.217021"	"0.782979"
"smallMol_524"	"128.873276"	"5.921353"	"475.44828071"	"399.22996092"	"1.16359001"	"11587.69"	"2665.99"	"7905.231"	"8042.037"	"4.66989218"	"1906.423"	"4.00083138"	"2.5529461"	"1.80152978"	"2.49872135"	"714.340695"	"469.611646"	"244.729049"	"224.882597"	"1724.679"	"-898.782662"	"2623.462"	"29.345397"	"-67.743474"	"97.088871"	"0.657406"	"2.414365"	"0.04108"	"0.342594"	"-1.258199"	"-0.094834"	"335.462709"	"1232.009"	"20.962611"	"174.819919"	"-642.037032"	"-48.39192"	"0.385714"	"0.154513"	"0.595604"	"5.231515"	"146.039832"	"568.300863"	"0.20444"	"0.79556"
"smallMol_525"	"79.434998"	"5.13142"	"323.5403531"	"261.22078427"	"0.97756767"	"3540.48"	"911.79409109"	"2174.45"	"2641.097"	"3.81117422"	"841.26723741"	"2.03054161"	"0.2162016"	"-2.00501094"	"0.23724926"	"520.182858"	"406.20888"	"113.973978"	"292.234902"	"516.272963"	"-144.85573"	"661.128694"	"21.589666"	"-8.90796"	"30.497626"	"0.780896"	"0.992484"	"0.041504"	"0.219104"	"-0.278471"	"-0.017125"	"211.302896"	"268.556346"	"11.230574"	"59.28731"	"-75.351468"	"-4.633768"	"0.095889"	"0.265842"	"2.020132"	"0.911486"	"11.083814"	"509.099045"	"0.021308"	"0.978692"
"smallMol_526"	"88.023483"	"4.83003"	"357.4527368"	"297.18056629"	"1.08632942"	"6991.93"	"910.92165683"	"4635.962"	"5154.141"	"4.01254321"	"1708.357"	"0.6599905"	"-0.57096403"	"-0.11212596"	"-0.31147279"	"555.766909"	"401.233842"	"154.533067"	"246.700775"	"606.684315"	"-233.661449"	"840.345764"	"18.300555"	"-15.019351"	"33.319906"	"0.721946"	"1.091616"	"0.032928"	"0.278054"	"-0.420431"	"-0.027025"	"222.992492"	"337.175067"	"10.170843"	"85.884365"	"-129.861301"	"-8.347258"	"0.193719"	"0.203694"	"0.935764"	"0.48015"	"29.911576"	"525.855334"	"0.05382"	"0.94618"
"smallMol_527"	"278.492401"	"26.515306"	"1238.192"	"1026.446"	"1.06516159"	"57709.12"	"14594.28"	"34883.44"	"43594.67"	"6.95479315"	"4066.94"	"6.12045518"	"0.80229798"	"0.41391109"	"-6.05350867"	"1336.267"	"1039.102"	"297.165583"	"741.935959"	"9655.782"	"-2761.392"	"12417.17"	"69.558058"	"-79.968658"	"149.526717"	"0.777615"	"7.225937"	"0.052054"	"0.222385"	"-2.066497"	"-0.059845"	"1388.517"	"12902.7"	"92.948146"	"397.092599"	"-3689.957"	"-106.859489"	"0.026699"	"0.042099"	"0.058037"	"1.136707"	"345.658315"	"990.608809"	"0.258675"	"0.741325"
"smallMol_528"	"118.618393"	"6.34347"	"452.17169941"	"377.14945847"	"1.26887626"	"18002.85"	"1497.064"	"12440.41"	"12926.62"	"5.84259021"	"2449.487"	"4.09142901"	"-0.71550754"	"-2.74731872"	"2.94619757"	"722.242357"	"369.159866"	"353.082491"	"16.077374"	"1117.443"	"-1068.776"	"2186.22"	"30.868539"	"-57.701852"	"88.570391"	"0.51113"	"1.547186"	"0.04274"	"0.48887"	"-1.479803"	"-0.079893"	"266.622891"	"807.065012"	"22.294566"	"255.011131"	"-771.915632"	"-41.674722"	"0.101387"	"0.125038"	"0.097951"	"2.223961"	"190.375634"	"531.866722"	"0.26359"	"0.73641"
"smallMol_529"	"373.451569"	"31.33453"	"1534.253"	"1282.705"	"1.11566081"	"128735.7"	"20675.35"	"85872.4"	"93655.42"	"8.465917"	"8835.345"	"6.12853756"	"-1.01293901"	"0.13976383"	"6.04263132"	"1617.034"	"1078.56"	"538.473221"	"540.087068"	"12170.42"	"-6076.107"	"18246.53"	"86.959945"	"-105.020862"	"191.980807"	"0.666999"	"7.526389"	"0.053777"	"0.333001"	"-3.757564"	"-0.064947"	"1744.068"	"19679.98"	"140.617146"	"870.729242"	"-9825.268"	"-169.822253"	"0.027619"	"0.03489"	"0.193447"	"0.276636"	"378.849656"	"1238.184"	"0.234287"	"0.765713"
"smallMol_530"	"105.169373"	"8.537888"	"464.62992823"	"369.65996287"	"1.01303097"	"13560.38"	"3115.277"	"7905.361"	"10568.08"	"5.50769051"	"2125.56"	"4.20073074"	"-4.08404917"	"0.98074061"	"-0.0694907"	"742.556267"	"545.950013"	"196.606254"	"349.343759"	"1351.468"	"-486.687497"	"1838.155"	"35.212855"	"-51.565906"	"86.778762"	"0.73523"	"1.820021"	"0.047421"	"0.26477"	"-0.655422"	"-0.069444"	"405.398603"	"1003.541"	"26.147526"	"145.991206"	"-361.392851"	"-38.290587"	"0.114865"	"0.15829"	"0.998742"	"4.511406"	"215.080873"	"527.475394"	"0.289649"	"0.710351"
"smallMol_531"	"179.000229"	"14.452765"	"794.81954323"	"647.28347668"	"1.06731133"	"22703.36"	"7672.903"	"13242.53"	"16769.15"	"5.76026035"	"2267.167"	"1.58266882"	"-1.34752722"	"0.51223699"	"-0.6531648"	"964.89034"	"728.490544"	"236.399795"	"492.090749"	"3880.669"	"-1259.302"	"5139.971"	"37.216984"	"-70.78628"	"108.003265"	"0.754998"	"4.021875"	"0.038571"	"0.245002"	"-1.305124"	"-0.073362"	"702.913489"	"3744.42"	"35.910309"	"228.099879"	"-1215.088"	"-68.300998"	"0.227229"	"0.108962"	0	"1.004042"	"214.393767"	"750.496573"	"0.222195"	"0.777805"
"smallMol_532"	"392.702454"	"40.039093"	"1658.907"	"1415.926"	"1.14461728"	"125743.5"	"37552.19"	"67845.99"	"98985.81"	"8.23091463"	"11669.4"	"8.48705111"	"-0.14650887"	"6.24454922"	"-5.74579645"	"1695.759"	"1159.565"	"536.193857"	"623.370955"	"16776.73"	"-7757.723"	"24534.45"	"85.652573"	"-139.04005"	"224.692623"	"0.683803"	"9.893345"	"0.05051"	"0.316197"	"-4.57478"	"-0.081993"	"1966.342"	"28449.28"	"145.246093"	"909.25538"	"-13155.23"	"-235.77837"	"0.019652"	"0.027519"	0	"0.144452"	"532.601374"	"1163.157"	"0.314079"	"0.685921"
"smallMol_533"	"128.493774"	"5.812989"	"479.44475423"	"409.04064344"	"1.04283033"	"14586.25"	"1731.573"	"10026.18"	"10451.61"	"5.24352649"	"3331.559"	"2.12585573"	"-1.95906424"	"-0.4174245"	"-0.71210019"	"726.731002"	"540.753052"	"185.97795"	"354.775102"	"1193.94"	"-410.624271"	"1604.564"	"33.358484"	"-25.611074"	"58.969558"	"0.74409"	"1.642891"	"0.045902"	"0.25591"	"-0.565029"	"-0.035241"	"392.982007"	"867.672865"	"24.242644"	"135.155942"	"-298.413388"	"-18.612361"	"0.105244"	"0.166942"	"0.050839"	"1.131909"	"60.867374"	"665.863628"	"0.083755"	"0.916245"
"smallMol_534"	"51.301003"	"2.85777"	"237.16622359"	"187.70556509"	"1.2157764"	"2705.695"	"381.1767611"	"1763.763"	"2016.093"	"3.34696833"	"314.06966777"	"2.05934615"	"1.88350514"	"-0.44004129"	"0.70687949"	"411.600172"	"275.131778"	"136.468395"	"138.663383"	"649.731754"	"-322.274345"	"972.006099"	"34.563461"	"-41.194869"	"75.75833"	"0.668444"	"1.578551"	"0.083973"	"0.331556"	"-0.782979"	"-0.100085"	"113.244287"	"267.429702"	"14.226326"	"56.170415"	"-132.648176"	"-16.955815"	"0.149761"	"0.166665"	"0.976625"	"4.500098"	"184.612409"	"226.987763"	"0.448524"	"0.551476"
