"Ligand"	"logS"	"pmi"	"rgyr"	"ASA"	"ASA+"	"ASA-"	"ASA_H"	"ASA_P"	"CASA+"	"CASA-"	"DASA"	"DCASA"	"FASA+"	"FASA-"	"FASA_H"	"FASA_P"	"FCASA+"	"FCASA-"	"VSA"	"vsurf_A"	"vsurf_CP"	"vsurf_CW1"	"vsurf_CW2"	"vsurf_CW3"	"vsurf_CW4"	"vsurf_CW5"	"vsurf_CW6"	"vsurf_CW7"	"vsurf_CW8"	"vsurf_D1"	"vsurf_D2"	"vsurf_D3"	"vsurf_D4"	"vsurf_D5"	"vsurf_D6"	"vsurf_D7"	"vsurf_D8"	"vsurf_DD12"	"vsurf_DD13"	"vsurf_DD23"	"vsurf_DW12"	"vsurf_DW13"	"vsurf_DW23"	"vsurf_EDmin1"	"vsurf_EDmin2"	"vsurf_EDmin3"	"vsurf_EWmin1"	"vsurf_EWmin2"	"vsurf_EWmin3"	"vsurf_G"	"vsurf_HB1"	"vsurf_HB2"	"vsurf_HB3"	"vsurf_HB4"	"vsurf_HB5"	"vsurf_HB6"	"vsurf_HB7"	"vsurf_HB8"	"vsurf_HL1"	"vsurf_HL2"	"vsurf_ID1"	"vsurf_ID2"	"vsurf_ID3"	"vsurf_ID4"	"vsurf_ID5"	"vsurf_ID6"	"vsurf_ID7"	"vsurf_ID8"	"vsurf_IW1"	"vsurf_IW2"	"vsurf_IW3"	"vsurf_IW4"	"vsurf_IW5"	"vsurf_IW6"	"vsurf_IW7"	"vsurf_IW8"	"vsurf_R"	"vsurf_S"	"vsurf_V"	"vsurf_W1"	"vsurf_W2"	"vsurf_W3"	"vsurf_W4"	"vsurf_W5"	"vsurf_W6"	"vsurf_W7"	"vsurf_W8"	"vsurf_Wp1"	"vsurf_Wp2"	"vsurf_Wp3"	"vsurf_Wp4"	"vsurf_Wp5"	"vsurf_Wp6"	"vsurf_Wp7"	"vsurf_Wp8"	"glob"	"vol"	"MoE_logP"
"smallMol_322"	"1.37543"	"1551.7227"	"2.7364337"	"396.57794"	"312.51093"	"84.067017"	"189.55995"	"207.01799"	"699.39948"	"188.3101"	"228.44391"	"511.08936"	"0.78801894"	"0.21198106"	"0.47798914"	"0.52201086"	"1.7635864"	"0.47483757"	"229.49597"	"2.8222013"	"0.022535738"	"3.0274436"	"2.7462535"	"2.213918"	"1.3700358"	"0.75074458"	"0.31080136"	"0.11641412"	"0.060468372"	"217.125"	116	"84.25"	"62.75"	"41.375"	27	11	"1.75"	"0.86602539"	"1.118034"	"0.70710677"	"0.70710677"	"0.5"	"1.118034"	"-1.7858196"	"-1.7635572"	"-1.7523453"	"-9.5907278"	"-9.4536333"	"-9.2734547"	"1.2322855"	"351.5"	"473.75"	"381.25"	"187.375"	"87.75"	"34.125"	"12.625"	"5.75"	"1.1261128"	"0.55976093"	"1.3868296"	"1.3235159"	"1.5251974"	"1.7276047"	"2.0531113"	"2.3489249"	"3.6955702"	"4.3223982"	"0.42115307"	"0.51069033"	"0.70534056"	"0.94527173"	"1.3194491"	"2.0997977"	"3.2621145"	"3.2325265"	"1.2835187"	"348.65094"	"447.5"	"987.125"	754	"470.125"	"212.75"	"94.875"	"35.125"	"12.625"	"5.75"	"635.625"	"280.25"	"88.875"	"25.375"	"7.125"	1	0	0	"0.15254103"	"190.75"	"-3.171"
"smallMol_323"	"-1.90281"	"1982.9913"	"3.0640001"	"412.81689"	"260.46146"	"152.35545"	"344.8219"	"67.994987"	"308.38635"	"180.54121"	"108.10599"	"127.84514"	"0.63093698"	"0.36906302"	"0.83529019"	"0.16470981"	"0.74702936"	"0.43733969"	"227.80307"	"2.4496136"	"0.15115672"	"2.9653709"	"2.4692404"	"1.5777476"	"0.65292263"	"0.33595622"	"0.12801516"	"0.032590806"	"0.0070662093"	623	"382.5"	"284.625"	"234.375"	"199.125"	"170.25"	"120.5"	83	"0.5"	"0.70710677"	"0.5"	"0.5"	"0.70710677"	"0.5"	"-2.5271971"	"-2.5041168"	"-2.5010569"	"-6.7507625"	"-6.7037287"	"-6.413846"	"1.2211612"	"294.375"	"346.5"	"239.625"	93	"39.5"	"13.375"	"3.625"	"0.625"	"0.1523935"	"0.0592"	"0.64042163"	"0.60084957"	"0.61609805"	"0.73464638"	"0.8407355"	"0.90801454"	"0.68778419"	"0.82433069"	"0.62770802"	"1.1250588"	"1.7768613"	"2.1430342"	"1.8467391"	"2.6941447"	"5.1602373"	"5.5378366"	"1.3495777"	"375.11734"	"506.25"	"1062.625"	"648.5"	309	"106.125"	"43.375"	"13.875"	"3.625"	"0.625"	"768.25"	302	"69.375"	"13.125"	"3.875"	"0.5"	0	0	"0.10724386"	"203.375"	"0.54100001"
"smallMol_324"	"-2.4556201"	"8625.498"	"4.3421478"	"668.75171"	"451.4855"	"217.26619"	"455.4455"	"213.3062"	"1547.6923"	"745.65759"	"234.2193"	"802.03467"	"0.67511678"	"0.32488322"	"0.68103826"	"0.31896174"	"2.3143003"	"1.1149992"	"444.86176"	"6.5891957"	"0.068266623"	"2.5848536"	"1.9670058"	"1.4127275"	"0.82656145"	"0.47499838"	"0.23025642"	"0.078835204"	"0.013778524"	"836.375"	"491.375"	"381.5"	"328.375"	284	"218.875"	"120.75"	"71.625"	"0.5"	"0.5"	1	"8.0777473"	"7.6321688"	"0.70710677"	"-2.8006988"	"-2.7901018"	"-2.7494154"	"-7.1093073"	"-6.8153958"	"-6.7721505"	"1.3499825"	"244.125"	"333.75"	"340.75"	"185.75"	"91.75"	"39.75"	14	"2.5"	"0.26900393"	"0.12714122"	"1.9621663"	"2.1217742"	"2.4056594"	"2.7772002"	"3.1039813"	"3.1264427"	"2.66136"	"2.0164745"	"0.64657849"	"2.1310077"	"3.0716951"	"3.8000796"	"4.209589"	"4.6131778"	"5.411078"	"6.9707861"	"1.4838692"	"612.67194"	"909.125"	"1411.625"	"867.25"	"521.5"	"224.375"	"102.625"	"41.75"	14	"2.5"	"1167.5"	"533.5"	"180.75"	"38.625"	"10.875"	2	0	0	"0.082671449"	"413.375"	"-0.27500001"
"smallMol_325"	"-2.3374701"	"2511.6018"	"3.0765052"	"490.21878"	"357.72607"	"132.49272"	"487.25354"	"2.965251"	"432.84854"	"160.31621"	"225.23334"	"272.53235"	"0.72972739"	"0.27027264"	"0.99395114"	"0.0060488316"	"0.88297009"	"0.32702988"	"293.03705"	"4.1588688"	"0.47963846"	"2.5820346"	"1.739926"	"0.59477931"	"0.20911364"	"0.10962803"	"0.056086011"	"0.018985135"	"0.0045861327"	"780.25"	"460.625"	"351.5"	"315.375"	"285.125"	"224.125"	"124.375"	"55.625"	"0.70710677"	"1.118034"	"0.5"	"0.5"	"0.86602539"	"0.70710677"	"-2.8402328"	"-2.8232164"	"-2.7892835"	"-6.5649533"	"-6.3709321"	"-6.1796484"	"1.2322458"	"131.875"	"121.625"	"103.625"	"41.75"	"17.125"	"7.375"	"2.25"	"0.625"	"0.048719771"	"0.02338486"	"0.62720728"	"0.62176007"	"0.52851826"	"0.55913413"	"0.64605719"	"1.1797806"	"1.2785519"	"1.2672652"	"0.17581068"	"0.88818502"	"2.5847311"	"3.6518357"	"3.6308725"	"3.5938511"	"3.7953265"	"3.8471289"	"1.4424639"	"440.30566"	"635.125"	"897.125"	"391.25"	"129.75"	"41.75"	"17.125"	"7.375"	"2.25"	"0.625"	"765.25"	"269.625"	"26.125"	0	0	0	0	0	"0.16423576"	"274.25"	"2.5039999"
"smallMol_326"	"-1.88282"	"12501.783"	"5.3034191"	"757.40344"	"580.30847"	"177.09497"	"552.22656"	"205.1769"	"1982.3336"	"605.31061"	"403.21347"	"1377.0231"	"0.76618147"	"0.23381856"	"0.72910488"	"0.27089512"	"2.6172757"	"0.79919183"	"455.69556"	"1.2157704"	"0.060907815"	"2.8025444"	"2.581984"	"1.8930519"	"0.9228552"	"0.43335149"	"0.14032543"	"0.03452928"	"0.0023582117"	"851.5"	"523.625"	"383.625"	"303.625"	"242.875"	"193.125"	"142.25"	"97.5"	"0.5"	"0.5"	"0.70710677"	"11.011357"	11	"0.5"	"-2.7319846"	"-2.6964076"	"-2.6672719"	"-6.2989144"	"-6.1916261"	"-6.1674647"	"1.46086"	"550.75"	"651.625"	"468.625"	"195.375"	"74.875"	"24.25"	"6.125"	"0.5"	"0.24926686"	"0.090160564"	"0.44483387"	"0.34265593"	"0.36457986"	"0.56551892"	"0.821217"	"0.95513952"	"1.0488099"	"1.2584833"	"1.0034628"	"1.230679"	"1.166021"	"1.2303135"	"0.86865646"	"0.84827834"	"1.1613306"	"1.915326"	"1.3907017"	"681.93994"	"948.375"	"1868.625"	"1295.625"	"706.75"	"256.625"	"95.625"	"27.375"	"6.125"	"0.5"	"1317.875"	644	"238.125"	"61.25"	"20.75"	"3.125"	0	0	"0.02785963"	417	"-0.53600001"
"smallMol_327"	"-2.45467"	"4024.7144"	"3.8698859"	"512.59869"	"335.83957"	"176.75914"	"452.46356"	"60.135128"	"522.23053"	"275.39075"	"159.08041"	"246.83977"	"0.6551705"	"0.34482947"	"0.88268578"	"0.11731424"	"1.0187901"	"0.53724432"	"296.63498"	"3.4546587"	"0.1523447"	"2.7031801"	"2.1062748"	"1.108572"	"0.52033728"	"0.24493927"	"0.10292225"	"0.035911597"	"0.0067010717"	"673.5"	"394.5"	301	"260.75"	"227.875"	"185.5"	"98.875"	44	"0.70710677"	"0.70710677"	"1.4142135"	"0.5"	"0.70710677"	"0.5"	"-2.7144089"	"-2.6185162"	"-2.6104081"	"-6.4036279"	"-6.3940301"	"-6.35462"	"1.3041048"	"273.125"	"308.375"	220	"87.125"	"33.875"	"14.625"	4	1	"0.12790698"	"0.057526365"	"0.99399757"	"0.84979796"	"0.8179248"	"0.95524514"	"1.1321261"	"1.4319898"	"1.5269011"	"1.5276612"	"0.36342275"	"1.1986043"	"1.9458776"	"2.2961905"	"2.6764586"	"3.375701"	"3.4523098"	"4.0199833"	"1.3566928"	"461.69257"	"626.375"	"1076.125"	606	"277.5"	"100.25"	"38.5"	15	4	1	803	"297.625"	"57.5"	"13.125"	"4.625"	"0.375"	0	0	"0.11086073"	"255.875"	"1.24"
"smallMol_328"	"-8.9109602"	"23202.959"	"6.2914429"	"890.91278"	"508.67017"	"379.73584"	"779.54218"	"111.37062"	"1295.0742"	"967.18719"	"128.93433"	"327.88705"	"0.57095397"	"0.42623234"	"0.87499267"	"0.12500732"	"1.4536487"	"1.0856137"	"608.54272"	"5.4664135"	"0.1672122"	"2.5477192"	"2.0878396"	"0.95543903"	"0.38929424"	"0.17459308"	"0.070437834"	"0.011723565"	"0.0010636378"	"1411.5"	"845.25"	"629.625"	"539.25"	"471.625"	"408.125"	"265.875"	"133.5"	"0.5"	"1.8708287"	"1.5"	"0.70710677"	"0.70710677"	"0.70710677"	"-2.5391436"	"-2.4913659"	"-2.471312"	"-6.2821617"	"-6.1956515"	"-6.1301556"	"1.4318067"	"378.125"	"417.75"	"333.125"	"118.625"	"45.5"	"15.625"	"2.625"	"0.375"	"0.076632917"	"0.029670838"	"1.5282123"	"1.4943888"	"1.5180274"	"1.5641764"	"1.6141204"	"1.6964499"	"1.5442696"	"2.0542021"	"0.54428947"	"1.2958908"	"2.6314886"	"3.7292762"	"4.0872011"	"4.2067771"	"6.0899243"	"11.136575"	"1.5662911"	"814.42395"	"1275.625"	"1850.375"	"996.125"	"399.375"	"127.625"	"48.25"	16	"2.625"	"0.375"	"1472.25"	"578.375"	"66.25"	9	"2.75"	"0.375"	0	0	"0.081191197"	"579.875"	"9.1470003"
"smallMol_329"	"-1.64727"	"2349.0815"	"2.8692305"	"469.30688"	"330.49561"	"133.80646"	"368.36667"	"100.94023"	"559.52905"	"226.26674"	"196.68915"	"333.26236"	"0.70422071"	"0.28511506"	"0.78491634"	"0.21508363"	"1.1922456"	"0.48212957"	"284.43024"	"4.6692548"	"0.20601502"	"2.6600666"	"2.0432239"	"0.98668611"	"0.43337333"	"0.22312929"	"0.11105411"	"0.036990032"	"0.0082328636"	"655.625"	"374.5"	"285.75"	"254.5"	"223.125"	176	"93.5"	37	"0.5"	"0.5"	"0.70710677"	"0.70710677"	"1.118034"	"0.5"	"-2.6243594"	"-2.5740836"	"-2.5312428"	"-6.9740047"	"-6.8308182"	"-6.3678832"	"1.2098181"	"161.625"	"196.875"	"162.25"	"69.625"	"32.625"	"14.125"	"4.5"	"1.125"	"0.12467191"	"0.055992141"	"0.97455913"	"0.93417859"	"0.98524284"	"1.1760738"	"1.3465635"	"1.2562143"	"1.5092429"	"1.9687277"	"0.512353"	"1.563527"	"2.7088323"	"3.4206529"	"3.7104852"	"4.147162"	"4.350697"	"5.1482868"	"1.45411"	"423.4549"	"615.75"	922	"486.125"	"217.625"	"80.625"	"35.625"	"14.25"	"4.5"	"1.125"	"760.375"	"289.25"	"55.375"	11	3	"0.125"	0	0	"0.38112316"	"271.125"	"0.93699998"
"smallMol_330"	"-3.5260301"	"10475.676"	"4.4863114"	"682.44867"	"389.02411"	"293.42456"	"443.5238"	"238.92487"	"1568.1562"	"1182.7944"	"95.599556"	"385.36182"	"0.5700416"	"0.42995843"	"0.64990062"	"0.35009938"	"2.2978375"	"1.7331624"	"453.66953"	"1.7077756"	"0.033539377"	"2.7242942"	"2.4177046"	"1.9561905"	"1.1920013"	"0.69344264"	"0.37007332"	"0.12449896"	"0.044497404"	"683.375"	"403.375"	"299.125"	"242.75"	"191.125"	"140.875"	"79.875"	"48.75"	"0.5"	"0.70710677"	"0.86602539"	"0.70710677"	"1.118034"	"1.8027756"	"-3.3175015"	"-3.0247359"	"-2.8813267"	"-8.0262289"	"-7.963233"	"-7.7042937"	"1.3644046"	"528.75"	"731.75"	"645.875"	"338.25"	"162.125"	"73.125"	"25.25"	"8.375"	"0.56539911"	"0.30484036"	"1.0875082"	"1.0814533"	"1.2178922"	"1.178757"	"1.1453811"	"0.96505332"	"1.1054981"	"1.4463377"	"0.53011256"	"0.43850943"	"0.52119309"	"0.61934948"	"0.87013298"	"1.2746246"	"1.6541262"	"2.6136587"	"1.4869854"	"635.17773"	"944.5"	"1745.125"	1254	"788.875"	"365.875"	"169.125"	74	"25.25"	"8.375"	"1216.375"	"522.25"	143	"27.625"	7	"0.875"	0	0	"0.11220583"	"422.75"	"-0.62099999"
"smallMol_331"	"-1.97414"	"2013.2916"	"2.8862317"	"447.603"	"328.95731"	"118.64567"	"409.43289"	"38.170078"	"574.68842"	"207.03668"	"210.31165"	"367.65173"	"0.73493099"	"0.26506898"	"0.91472334"	"0.085276634"	"1.2839245"	"0.46254537"	"248.88649"	"1.5169535"	"0.11732893"	"2.709892"	"1.9020563"	"1.2126427"	"0.61632991"	"0.35876933"	"0.1871542"	"0.071981065"	"0.028600687"	"570.375"	"334.5"	"266.75"	"229.875"	"193.125"	"134.875"	"64.875"	"39.25"	"0.70710677"	"0.5"	"0.5"	"0.5"	"0.86602539"	"0.70710677"	"-2.7528017"	"-2.6684687"	"-2.6643751"	"-7.2552466"	"-7.2123275"	"-7.1622558"	"1.264259"	"188.75"	"230.125"	"187.625"	"90.125"	"45.5"	"23.875"	"9.125"	"2.75"	"0.20665418"	"0.11310495"	"0.33858764"	"0.24638656"	"0.29777196"	"0.39619491"	"0.54168957"	"1.2699326"	"0.57022566"	"0.52900183"	"0.23127645"	"0.64669609"	"0.82684964"	"0.92116487"	"1.2978644"	"1.9953998"	"3.9483912"	"4.4252505"	"1.3222916"	"399.59036"	"528.375"	"922.25"	531	"285.625"	"117.625"	"55.125"	26	"9.125"	"2.75"	"733.5"	"300.875"	98	"27.5"	"9.625"	"2.125"	0	0	"0.08881703"	"211.125"	"0.597"
"smallMol_332"	"-1.79511"	"5318.208"	"4.145895"	"576.5011"	"434.17392"	"142.32715"	"460.18674"	"116.31434"	"937.81567"	"306.99966"	"291.84677"	"630.81598"	"0.75311899"	"0.24688099"	"0.7982409"	"0.2017591"	"1.6267371"	"0.53252226"	"361.99292"	"3.2708611"	"0.080284201"	"2.6615345"	"1.9592466"	"1.2332754"	"0.69876641"	"0.35302648"	"0.15909564"	"0.051042646"	"0.012776131"	"639.75"	"362.375"	"284.625"	"253.25"	"218.875"	"157.375"	"66.375"	23	"0.86602539"	"0.70710677"	"0.5"	"0.5"	"1.118034"	"0.70710677"	"-2.2681804"	"-2.2326298"	"-2.2213905"	"-7.4234719"	"-7.3206339"	"-7.2668176"	"1.3211116"	"278.125"	"334.125"	"279.75"	"126.5"	55	"22.875"	"7.875"	"1.875"	"0.22529644"	"0.095261596"	"1.4376523"	"1.3939551"	"1.8649824"	"2.2482789"	"2.4956071"	"1.8778403"	"0.60773021"	"1.4313475"	"0.56892854"	"1.7966388"	"2.0356023"	"1.9462323"	"1.5059346"	"0.89915216"	"1.1926147"	"3.1071448"	"1.4115938"	"519.62537"	"733.5"	"1169.875"	692	"376.875"	"156.25"	"64.125"	"24.125"	"7.875"	"1.875"	"891.75"	"357.875"	"97.125"	"29.75"	"9.125"	"1.25"	0	0	"0.096441261"	"318.625"	"1.126"
"smallMol_333"	"-5.6736102"	"6316.3242"	"3.9037263"	"604.54706"	"333.29077"	"271.25632"	"482.21268"	"122.33438"	"904.55115"	"737.5459"	"62.034458"	"167.00523"	"0.55130655"	"0.44869345"	"0.79764295"	"0.20235708"	"1.496246"	"1.2199975"	"410.80344"	"2.7732537"	"0.098225072"	"2.5915022"	"1.975513"	"1.2261575"	"0.70889217"	"0.33929861"	"0.17058912"	"0.059521943"	"0.0099734263"	"786.75"	"449.625"	344	299	"259.875"	205	"103.625"	"43.625"	"7.4498324"	"8.13941"	"0.86602539"	"0.5"	"0.70710677"	"0.5"	"-2.4502575"	"-2.4315152"	"-2.3317683"	"-7.3112388"	"-7.2415361"	"-7.0086484"	"1.2918264"	"312.125"	"382.625"	"324.125"	"149.5"	"61.125"	"25.625"	"9.625"	"1.625"	"0.20203489"	"0.094481602"	"1.2955668"	"1.3320261"	"1.2372531"	"1.3803334"	"1.6432513"	"2.2269361"	"2.8247697"	"2.6415823"	"0.38290504"	"1.0288414"	"1.6692122"	"1.6595945"	"1.6737007"	"1.3912274"	"0.44284928"	"2.7760017"	"1.5168928"	"561.01526"	851	"1285.25"	"751.625"	"409.5"	"171.375"	"69.5"	"28.25"	"9.75"	"1.625"	"973.125"	369	"85.375"	"21.875"	"8.375"	"2.625"	"0.125"	0	"0.09442465"	"376.25"	"3.052"
"smallMol_334"	"-2.7298999"	"4380.0068"	"3.5004973"	"552.1109"	"416.61954"	"129.67421"	"427.99954"	"124.11134"	"891.98242"	"277.50281"	"286.94534"	"614.47968"	"0.75459397"	"0.23486985"	"0.77520579"	"0.22479422"	"1.6155857"	"0.50262147"	"351.82916"	"6.1892524"	"0.148837"	"2.6381733"	"2.0558758"	"1.172259"	"0.5622955"	"0.23907106"	"0.087838188"	"0.03771209"	"0.017522695"	"713.5"	"407.75"	312	"271.875"	"237.75"	"182.375"	93	"36.625"	"0.5"	"0.5"	1	"0.5"	"1.118034"	"1.5811388"	"-2.6915357"	"-2.6615047"	"-2.5392466"	"-7.3480721"	"-7.3414545"	"-7.0497861"	"1.2466694"	232	"287.625"	"233.25"	"92.625"	"35.625"	"14.875"	6	"2.375"	"0.1338141"	"0.058390804"	"1.5470998"	"1.5612589"	"1.8176055"	"2.2128108"	"2.5546501"	"2.4116111"	"1.6492338"	"2.5478706"	"0.52940929"	"1.9281806"	"2.8526886"	"3.5948553"	"4.4121275"	"5.553771"	"6.3651257"	"6.3357201"	"1.5045017"	"496.01141"	"746.25"	"1101.25"	"631.375"	"310.5"	"111.625"	"41.75"	"15.875"	6	"2.375"	"869.25"	"343.75"	"77.25"	19	"6.125"	1	0	0	"0.14586246"	"339.375"	"1.9859999"
"smallMol_335"	"-2.6031899"	"3973.8296"	"3.421577"	"547.84857"	"386.05356"	"156.11047"	"474.646"	"73.202568"	"712.26886"	"288.0238"	"229.9431"	"424.24503"	"0.70467204"	"0.28495187"	"0.86638176"	"0.13361825"	"1.30012"	"0.52573621"	"348.89929"	"6.4147205"	"0.36089438"	"2.5557976"	"1.8289343"	"0.6867516"	"0.261971"	"0.11386238"	"0.049069993"	"0.02426446"	"0.0085034547"	"853.625"	"496.625"	"378.875"	"338.375"	"304.5"	"240.125"	136	"55.25"	"0.5"	"0.5"	1	"0.5"	"1.118034"	"0.70710677"	"-2.7740941"	"-2.7096572"	"-2.5656335"	"-7.0354781"	"-6.8415093"	"-6.725533"	"1.246448"	"160.5"	"142.5"	"105.875"	"39.25"	"15.875"	"7.375"	"3.75"	1	"0.053117782"	"0.024750646"	"0.72083813"	"0.74139637"	"0.92508227"	"1.1608682"	"1.3296459"	"1.0694122"	"1.0722799"	"1.4235055"	"0.38276914"	"1.795797"	"3.5511899"	"4.5273175"	"5.5044832"	"6.2699385"	"6.3371429"	"6.3020177"	"1.5049368"	"496.03409"	"746.5"	"1002.875"	"455.375"	"164.75"	"53.375"	"20.125"	"8.375"	"3.75"	1	"842.375"	"312.875"	"58.875"	"14.125"	"4.25"	1	0	0	"0.14937252"	"335.625"	"2.3429999"
"smallMol_336"	"-2.2962401"	"3236.0869"	"3.1440108"	"506.29407"	"350.89209"	"155.40199"	"400.70749"	"105.58659"	"705.29309"	"312.66882"	"195.4901"	"392.62427"	"0.6930598"	"0.30694017"	"0.79145205"	"0.20854793"	"1.3930502"	"0.61756366"	"318.19608"	"4.7247558"	"0.12316212"	"2.6782603"	"2.1866469"	"1.1352146"	"0.60041857"	"0.31491897"	"0.13187227"	"0.044087384"	"0.020106239"	"672.625"	"383.75"	"284.5"	246	"214.75"	"176.375"	"94.625"	"36.25"	"0.86602539"	"0.5"	"1.2247449"	"1.8708287"	"0.5"	"1.5"	"-2.418581"	"-2.4123325"	"-2.3915331"	"-7.2680292"	"-7.1601272"	"-7.1206555"	"1.2257786"	"270.875"	"324.125"	"245.625"	113	50	"18.75"	"6.625"	"2.25"	"0.17926186"	"0.076727644"	"1.3376007"	"1.2835696"	"1.526319"	"1.7811921"	"1.8809769"	"1.7603902"	"1.3584435"	"1.8490078"	"0.51059669"	"1.5854471"	"2.5492952"	"3.0001915"	"3.2009647"	"3.7659569"	"5.0840788"	"5.5457048"	"1.4828154"	"457.99701"	"679.125"	"1060.5"	"609.875"	"291.875"	"119.25"	51	"18.875"	"6.625"	"2.25"	"789.625"	"285.75"	"46.25"	"6.25"	1	"0.125"	0	0	"0.2171995"	"306.375"	"1.161"
"smallMol_337"	"-2.42872"	"3820.2471"	"3.3451033"	"529.87994"	"368.26285"	"157.16791"	"416.04294"	"113.83702"	"722.16345"	"308.5206"	"211.09494"	"413.64285"	"0.69499296"	"0.29661041"	"0.78516448"	"0.21483549"	"1.3628812"	"0.58224624"	"336.89038"	"5.3528957"	"0.13168649"	"2.6303539"	"2.0263543"	"1.0015372"	"0.52749968"	"0.28064182"	"0.13892725"	"0.047179762"	"0.015752438"	"719.125"	"413.5"	"312.125"	"275.5"	"244.75"	"191.375"	"106.125"	"35.375"	"0.86602539"	"1.2247449"	"0.5"	"0.70710677"	"0.5"	"0.5"	"-2.4124742"	"-2.3879921"	"-2.3029273"	"-7.0889468"	"-7.050313"	"-6.8420057"	"1.2475259"	"245.125"	"289.875"	"222.125"	"101.625"	"46.875"	"20.75"	"6.25"	"1.875"	"0.16099319"	"0.077586204"	"1.3491149"	"1.2968009"	"1.5982872"	"1.8964605"	"2.0455754"	"1.7356695"	"1.318839"	"1.5971338"	"0.55257916"	"1.9254348"	"3.0413661"	"3.626302"	"3.76319"	"4.3412957"	"5.2393985"	"5.842227"	"1.4849412"	"484.19424"	719	"1062.625"	"577.625"	"271.125"	"112.375"	"50.25"	"21.375"	"6.25"	"1.875"	"817.5"	"287.75"	49	"10.75"	"3.375"	"0.625"	0	0	"0.17815208"	"322.75"	"1.318"
"smallMol_338"	"-1.87813"	"6163.7114"	"4.2864032"	"604.42621"	"416.26559"	"188.16064"	"532.11847"	"72.307777"	"689.75208"	"312.34665"	"228.10495"	"377.40543"	"0.68869543"	"0.31130457"	"0.88036954"	"0.11963044"	"1.1411684"	"0.51676559"	"376.53577"	"2.3609469"	"0.23320633"	"2.6169524"	"2.0235755"	"1.1760596"	"0.42571652"	"0.15721384"	"0.040816769"	"0.010269689"	0	"888.875"	"522.75"	"397.25"	"341.125"	"286.5"	"220.125"	"128.875"	"70.75"	"0.5"	"0.70710677"	"0.5"	"0.70710677"	"0.70710677"	"0.70710677"	"-2.5851269"	"-2.5741396"	"-2.5603333"	"-5.8588099"	"-5.8537135"	"-5.7357392"	"1.3330803"	"172.625"	"233.125"	195	"62.375"	18	"5.875"	"1.5"	0	"0.068596601"	"0.018688165"	"0.47782093"	"0.57555729"	"0.65202057"	"0.81526792"	"1.045468"	"1.1255693"	"1.4426455"	"1.4761337"	"0.27178609"	"0.93961996"	"1.6429428"	"1.8678178"	"1.8854202"	"3.7829864"	"6.9210639"	0	"1.4307706"	"548.48065"	"784.75"	"1238.5"	"690.125"	"316.125"	"90.375"	"27.25"	"6.375"	"1.5"	0	"1065.875"	457	"121.125"	28	"9.25"	"0.5"	0	0	"0.059386164"	"332.375"	"2.152"
"smallMol_339"	"-4.9885001"	"6294.5518"	"4.4530659"	"602.3111"	"407.46915"	"194.84195"	"500.01517"	"102.29592"	"792.52753"	"378.77274"	"212.62721"	"413.75476"	"0.67650944"	"0.32349056"	"0.83016098"	"0.16983901"	"1.3158109"	"0.6288656"	"377.12796"	"2.9825342"	"0.1249107"	"2.611948"	"1.9559878"	"0.9029637"	"0.47759926"	"0.25607029"	"0.12491287"	"0.043889366"	"0.0092019318"	"859.125"	"485.5"	368	"331.125"	"302.5"	"237.875"	"128.25"	"42.25"	"0.70710677"	"1.4142135"	"0.70710677"	"0.70710677"	"1.5"	"0.86602539"	"-2.4320686"	"-2.3630438"	"-2.2819934"	"-7.2657743"	"-6.7305183"	"-6.7217765"	"1.3261964"	"252.625"	"295.25"	218	"97.875"	"43.25"	"18.75"	"6.25"	"1.125"	"0.13247283"	"0.061155152"	"0.59635592"	"0.58950579"	"0.86176115"	"1.0692203"	"1.1596599"	"0.69127089"	"1.1093339"	"1.5381019"	"0.57931292"	"1.437408"	"1.9282911"	"2.1505654"	"2.1381855"	"2.3736315"	"2.8363113"	"3.1512175"	"1.4320621"	"541.00305"	"774.75"	1193	"612.25"	"279.125"	"113.375"	"48.75"	"20.25"	"6.5"	"1.125"	"940.375"	317	"61.125"	"15.5"	"5.5"	"1.5"	"0.25"	0	"0.058448803"	"334.125"	"3.8800001"
